year_month,district,okrug,secondary_price_per_sqm,newbuild_price_per_sqm,rental_price_per_sqm_monthly,n_listings_secondary,n_listings_newbuild,n_listings_rental,cbr_key_rate_pct,avg_mortgage_rate_pct
2025-01,Filimonkovskoye,NAO,178400,195600,744,138,42,87,21.0,23.5
2025-02,Filimonkovskoye,NAO,181400,198700,756,117,16,43,21.0,23.5
2025-03,Filimonkovskoye,NAO,180600,208100,753,165,54,115,21.0,23.5
2025-04,Filimonkovskoye,NAO,185100,201500,771,50,72,50,21.0,23.5
2025-05,Filimonkovskoye,NAO,189700,206900,790,181,76,57,21.0,23.5
2025-06,Filimonkovskoye,NAO,178300,186000,743,82,25,26,21.0,23.5
2025-07,Filimonkovskoye,NAO,184000,200600,767,186,15,48,17.0,19.5
2025-08,Filimonkovskoye,NAO,192700,206500,803,94,15,98,17.0,19.5
2025-09,Filimonkovskoye,NAO,188700,208300,786,137,20,119,17.0,19.5
2025-10,Filimonkovskoye,NAO,180800,194600,753,102,15,112,17.0,19.5
2025-11,Filimonkovskoye,NAO,181400,200100,756,188,56,18,17.0,19.5
2025-12,Filimonkovskoye,NAO,184800,196700,770,132,52,32,17.0,19.5
2026-01,Filimonkovskoye,NAO,185800,203000,774,141,9,49,17.0,19.5
2026-02,Filimonkovskoye,NAO,185300,209500,772,111,29,114,17.0,19.5
2026-03,Filimonkovskoye,NAO,191300,216100,797,20,54,113,17.0,19.5
2026-04,Filimonkovskoye,NAO,182300,195000,760,132,34,40,17.0,19.5
2020-01,Shcherbinka,NAO,141700,149900,590,34,32,90,6.0,8.5
2020-02,Shcherbinka,NAO,138700,151000,578,184,68,84,6.0,8.5
2020-03,Shcherbinka,NAO,138800,151300,578,132,11,13,6.0,8.5
2020-04,Shcherbinka,NAO,142400,159400,593,88,54,68,4.25,6.75
2020-05,Shcherbinka,NAO,141800,156800,591,50,27,110,4.25,6.75
2020-06,Shcherbinka,NAO,143100,152900,596,95,73,40,4.25,6.75
2020-07,Shcherbinka,NAO,139000,156000,579,109,75,12,4.25,6.75
2020-08,Shcherbinka,NAO,149400,162700,623,111,29,110,4.25,6.75
2020-09,Shcherbinka,NAO,151200,160600,630,31,31,102,4.25,6.75
2020-10,Shcherbinka,NAO,153400,166000,639,42,14,79,4.25,6.75
2020-11,Shcherbinka,NAO,154900,175600,646,35,72,108,4.25,6.75
2020-12,Shcherbinka,NAO,158100,172900,659,168,24,80,4.25,6.75
2021-01,Shcherbinka,NAO,164500,187500,686,97,61,102,4.25,6.75
2021-02,Shcherbinka,NAO,158000,170200,658,93,56,102,4.25,6.75
2021-03,Shcherbinka,NAO,169000,192400,704,133,19,60,4.25,6.75
2021-04,Shcherbinka,NAO,171200,190000,713,167,57,51,8.5,11.0
2021-05,Shcherbinka,NAO,180200,192400,751,96,26,88,8.5,11.0
2021-06,Shcherbinka,NAO,173800,183200,724,45,21,14,8.5,11.0
2021-07,Shcherbinka,NAO,161400,179100,672,89,57,70,8.5,11.0
2021-08,Shcherbinka,NAO,182400,200600,760,147,77,97,8.5,11.0
2021-09,Shcherbinka,NAO,174000,196200,725,31,13,40,8.5,11.0
2021-10,Shcherbinka,NAO,177000,201300,738,171,63,10,8.5,11.0
2021-11,Shcherbinka,NAO,184900,204800,770,38,19,47,8.5,11.0
2021-12,Shcherbinka,NAO,181200,190600,755,185,54,64,8.5,11.0
2022-01,Shcherbinka,NAO,193800,213100,808,86,8,83,20.0,22.5
2022-02,Shcherbinka,NAO,194200,220000,809,169,25,71,20.0,22.5
2022-03,Shcherbinka,NAO,177000,200500,738,72,10,50,20.0,22.5
2022-04,Shcherbinka,NAO,180100,201700,750,100,58,89,9.5,12.0
2022-05,Shcherbinka,NAO,179000,189600,746,136,73,78,9.5,12.0
2022-06,Shcherbinka,NAO,177600,197200,740,137,16,49,9.5,12.0
2022-07,Shcherbinka,NAO,184700,206500,770,102,57,29,9.5,12.0
2022-08,Shcherbinka,NAO,192600,213800,803,118,50,67,9.5,12.0
2022-09,Shcherbinka,NAO,186200,211500,776,194,46,90,9.5,12.0
2022-10,Shcherbinka,NAO,185400,205200,773,82,43,23,7.5,10.0
2022-11,Shcherbinka,NAO,191500,219700,798,57,17,68,7.5,10.0
2022-12,Shcherbinka,NAO,193800,214100,808,164,6,119,7.5,10.0
2023-01,Shcherbinka,NAO,197100,225800,821,28,51,79,7.5,10.0
2023-02,Shcherbinka,NAO,199400,218900,831,68,49,47,7.5,10.0
2023-03,Shcherbinka,NAO,204000,232600,850,54,43,10,7.5,10.0
2023-04,Shcherbinka,NAO,203800,216100,849,35,50,15,7.5,10.0
2023-05,Shcherbinka,NAO,200000,216100,833,34,33,106,7.5,10.0
2023-06,Shcherbinka,NAO,205200,232700,855,104,20,20,7.5,10.0
2023-07,Shcherbinka,NAO,203500,216800,848,48,7,70,13.0,15.5
2023-08,Shcherbinka,NAO,197300,224400,822,193,66,107,13.0,15.5
2023-09,Shcherbinka,NAO,212700,232900,886,104,59,10,13.0,15.5
2023-10,Shcherbinka,NAO,210100,224700,876,28,69,60,13.0,15.5
2023-11,Shcherbinka,NAO,204800,214600,853,32,5,119,13.0,15.5
2023-12,Shcherbinka,NAO,209700,230400,874,22,19,118,13.0,15.5
2024-01,Shcherbinka,NAO,203100,214600,846,35,8,22,16.0,18.5
2024-02,Shcherbinka,NAO,210400,230700,877,60,43,65,16.0,18.5
2024-03,Shcherbinka,NAO,213700,238200,891,138,65,48,16.0,18.5
2024-04,Shcherbinka,NAO,222100,235200,926,172,30,109,16.0,18.5
2024-05,Shcherbinka,NAO,215400,242800,898,105,47,91,16.0,18.5
2024-06,Shcherbinka,NAO,212600,237700,886,146,47,48,16.0,18.5
2024-07,Shcherbinka,NAO,213100,233800,888,119,73,108,16.0,18.5
2024-08,Shcherbinka,NAO,212600,236100,886,118,49,16,16.0,18.5
2024-09,Shcherbinka,NAO,212800,233900,887,38,26,87,16.0,18.5
2024-10,Shcherbinka,NAO,210300,230200,876,93,69,41,21.0,23.5
2024-11,Shcherbinka,NAO,202700,215600,845,155,13,67,21.0,23.5
2024-12,Shcherbinka,NAO,206300,233900,860,70,73,99,21.0,23.5
2025-01,Shcherbinka,NAO,203000,221000,846,64,5,88,21.0,23.5
2025-02,Shcherbinka,NAO,204600,225800,853,89,41,103,21.0,23.5
2025-03,Shcherbinka,NAO,203700,228000,849,77,62,100,21.0,23.5
2025-04,Shcherbinka,NAO,208000,231400,867,130,54,31,21.0,23.5
2025-05,Shcherbinka,NAO,210300,233200,876,80,23,69,21.0,23.5
2025-06,Shcherbinka,NAO,202600,219300,844,112,45,56,21.0,23.5
2025-07,Shcherbinka,NAO,207500,233200,865,197,62,84,17.0,19.5
2025-08,Shcherbinka,NAO,205000,220500,854,58,48,32,17.0,19.5
2025-09,Shcherbinka,NAO,199700,226200,832,101,63,22,17.0,19.5
2025-10,Shcherbinka,NAO,204300,227900,851,123,70,66,17.0,19.5
2025-11,Shcherbinka,NAO,212100,234500,884,87,75,25,17.0,19.5
2025-12,Shcherbinka,NAO,214100,246800,892,34,18,15,17.0,19.5
2026-01,Shcherbinka,NAO,203600,236700,848,129,52,71,17.0,19.5
2026-02,Shcherbinka,NAO,211300,226900,881,187,28,84,17.0,19.5
2026-03,Shcherbinka,NAO,212700,234300,886,169,28,99,17.0,19.5
2026-04,Shcherbinka,NAO,204500,220000,852,175,39,61,17.0,19.5
2020-01,Krasnopakhorskoye,TAO,88700,97000,370,50,64,88,6.0,8.5
2020-02,Krasnopakhorskoye,TAO,84600,90300,352,199,7,12,6.0,8.5
2020-03,Krasnopakhorskoye,TAO,88300,97500,368,150,66,66,6.0,8.5
2020-04,Krasnopakhorskoye,TAO,86300,95700,360,179,22,70,4.25,6.75
2020-05,Krasnopakhorskoye,TAO,86700,93400,361,191,24,69,4.25,6.75
2020-06,Krasnopakhorskoye,TAO,91600,102500,382,64,40,72,4.25,6.75
2020-07,Krasnopakhorskoye,TAO,91400,102200,381,115,55,17,4.25,6.75
2020-08,Krasnopakhorskoye,TAO,95500,106700,398,117,71,106,4.25,6.75
2020-09,Krasnopakhorskoye,TAO,96900,107700,404,163,33,99,4.25,6.75
2020-10,Krasnopakhorskoye,TAO,94200,99800,393,60,10,21,4.25,6.75
2020-11,Krasnopakhorskoye,TAO,94000,101200,392,97,43,81,4.25,6.75
2020-12,Krasnopakhorskoye,TAO,97600,108000,407,111,61,18,4.25,6.75
2021-01,Krasnopakhorskoye,TAO,95700,109300,399,40,61,69,4.25,6.75
2021-02,Krasnopakhorskoye,TAO,97800,102300,408,198,78,29,4.25,6.75
2021-03,Krasnopakhorskoye,TAO,106000,121900,442,170,61,113,4.25,6.75
2021-04,Krasnopakhorskoye,TAO,106000,119500,442,21,20,23,8.5,11.0
2021-05,Krasnopakhorskoye,TAO,104700,109200,436,23,79,116,8.5,11.0
2021-06,Krasnopakhorskoye,TAO,106500,115400,444,103,48,50,8.5,11.0
2021-07,Krasnopakhorskoye,TAO,112800,121800,470,185,28,50,8.5,11.0
2021-08,Krasnopakhorskoye,TAO,112300,130000,468,170,9,52,8.5,11.0
2021-09,Krasnopakhorskoye,TAO,112100,126900,467,120,22,90,8.5,11.0
2021-10,Krasnopakhorskoye,TAO,113900,122500,475,175,35,77,8.5,11.0
2021-11,Krasnopakhorskoye,TAO,113900,125300,475,199,53,82,8.5,11.0
2021-12,Krasnopakhorskoye,TAO,122700,131600,511,189,23,116,8.5,11.0
2022-01,Krasnopakhorskoye,TAO,112400,126400,468,81,66,82,20.0,22.5
2022-02,Krasnopakhorskoye,TAO,115600,124500,482,96,75,52,20.0,22.5
2022-03,Krasnopakhorskoye,TAO,118300,129600,493,74,19,112,20.0,22.5
2022-04,Krasnopakhorskoye,TAO,112600,128600,469,163,41,43,9.5,12.0
2022-05,Krasnopakhorskoye,TAO,115100,128300,480,83,39,98,9.5,12.0
2022-06,Krasnopakhorskoye,TAO,112600,122000,469,103,16,25,9.5,12.0
2022-07,Krasnopakhorskoye,TAO,111300,120300,464,182,59,43,9.5,12.0
2022-08,Krasnopakhorskoye,TAO,111000,122700,462,182,46,49,9.5,12.0
2022-09,Krasnopakhorskoye,TAO,112100,122400,467,173,78,100,9.5,12.0
2022-10,Krasnopakhorskoye,TAO,116800,128100,487,65,50,34,7.5,10.0
2022-11,Krasnopakhorskoye,TAO,119500,133100,498,131,5,15,7.5,10.0
2022-12,Krasnopakhorskoye,TAO,118000,126000,492,85,7,27,7.5,10.0
2023-01,Krasnopakhorskoye,TAO,115900,125800,483,190,23,47,7.5,10.0
2023-02,Krasnopakhorskoye,TAO,118300,131200,493,75,31,90,7.5,10.0
2023-03,Krasnopakhorskoye,TAO,121800,130500,508,157,10,16,7.5,10.0
2023-04,Krasnopakhorskoye,TAO,122100,131600,509,33,40,77,7.5,10.0
2023-05,Krasnopakhorskoye,TAO,125000,141900,521,102,11,105,7.5,10.0
2023-06,Krasnopakhorskoye,TAO,123600,136500,515,140,49,10,7.5,10.0
2023-07,Krasnopakhorskoye,TAO,125400,138300,522,65,47,95,13.0,15.5
2023-08,Krasnopakhorskoye,TAO,123800,133500,516,135,43,87,13.0,15.5
2023-09,Krasnopakhorskoye,TAO,127000,135300,529,22,27,80,13.0,15.5
2023-10,Krasnopakhorskoye,TAO,122600,132600,511,67,61,100,13.0,15.5
2023-11,Krasnopakhorskoye,TAO,128100,143300,534,36,73,93,13.0,15.5
2023-12,Krasnopakhorskoye,TAO,127700,140200,532,47,15,80,13.0,15.5
2024-01,Krasnopakhorskoye,TAO,128300,141700,534,54,20,99,16.0,18.5
2024-02,Krasnopakhorskoye,TAO,130200,141400,543,45,44,86,16.0,18.5
2024-03,Krasnopakhorskoye,TAO,123800,130500,516,104,61,90,16.0,18.5
2024-04,Krasnopakhorskoye,TAO,133500,148100,556,108,31,45,16.0,18.5
2024-05,Krasnopakhorskoye,TAO,132100,149600,550,157,47,67,16.0,18.5
2024-06,Krasnopakhorskoye,TAO,132700,143000,553,109,59,50,16.0,18.5
2024-07,Krasnopakhorskoye,TAO,129500,144000,540,169,12,42,16.0,18.5
2024-08,Krasnopakhorskoye,TAO,130200,139600,542,69,79,46,16.0,18.5
2024-09,Krasnopakhorskoye,TAO,132800,146800,553,141,27,66,16.0,18.5
2024-10,Krasnopakhorskoye,TAO,134400,148500,560,100,76,17,21.0,23.5
2024-11,Krasnopakhorskoye,TAO,133900,148100,558,158,16,12,21.0,23.5
2024-12,Krasnopakhorskoye,TAO,123400,138500,514,137,23,68,21.0,23.5
2025-01,Krasnopakhorskoye,TAO,128200,138600,534,159,14,14,21.0,23.5
2025-02,Krasnopakhorskoye,TAO,129900,143400,541,20,24,30,21.0,23.5
2025-03,Krasnopakhorskoye,TAO,129900,136000,541,43,72,92,21.0,23.5
2025-04,Krasnopakhorskoye,TAO,127800,142300,533,53,68,14,21.0,23.5
2025-05,Krasnopakhorskoye,TAO,126300,134800,526,160,49,29,21.0,23.5
2025-06,Krasnopakhorskoye,TAO,130900,142900,545,100,6,23,21.0,23.5
2025-07,Krasnopakhorskoye,TAO,128100,140500,534,135,20,68,17.0,19.5
2025-08,Krasnopakhorskoye,TAO,130300,133300,543,144,36,20,17.0,19.5
2025-09,Krasnopakhorskoye,TAO,130600,139500,544,111,63,61,17.0,19.5
2025-10,Krasnopakhorskoye,TAO,123400,133900,514,150,74,65,17.0,19.5
2025-11,Krasnopakhorskoye,TAO,133000,143600,554,181,32,49,17.0,19.5
2025-12,Krasnopakhorskoye,TAO,126400,134200,526,85,77,103,17.0,19.5
2026-01,Krasnopakhorskoye,TAO,137500,148400,573,115,65,25,17.0,19.5
2026-02,Krasnopakhorskoye,TAO,123200,128800,513,33,59,38,17.0,19.5
2026-03,Krasnopakhorskoye,TAO,127700,143000,532,149,69,118,17.0,19.5
2026-04,Krasnopakhorskoye,TAO,133600,145300,557,116,55,39,17.0,19.5
2020-01,Mikhaylovo-Yartsevskoye,TAO,72800,83000,303,181,22,99,6.0,8.5
2020-02,Mikhaylovo-Yartsevskoye,TAO,82700,84800,345,24,7,37,6.0,8.5
2020-03,Mikhaylovo-Yartsevskoye,TAO,75000,85100,312,46,7,27,6.0,8.5
2020-04,Mikhaylovo-Yartsevskoye,TAO,76500,85500,319,161,48,88,4.25,6.75
2020-05,Mikhaylovo-Yartsevskoye,TAO,79000,83500,329,153,45,52,4.25,6.75
2020-06,Mikhaylovo-Yartsevskoye,TAO,84600,93400,352,118,24,43,4.25,6.75
2020-07,Mikhaylovo-Yartsevskoye,TAO,82500,89900,344,105,33,20,4.25,6.75
2020-08,Mikhaylovo-Yartsevskoye,TAO,82600,93300,344,48,43,86,4.25,6.75
2020-09,Mikhaylovo-Yartsevskoye,TAO,84500,92300,352,111,6,12,4.25,6.75
2020-10,Mikhaylovo-Yartsevskoye,TAO,84300,93500,351,137,68,117,4.25,6.75
2020-11,Mikhaylovo-Yartsevskoye,TAO,87500,94600,365,45,70,25,4.25,6.75
2020-12,Mikhaylovo-Yartsevskoye,TAO,84600,94000,353,175,15,35,4.25,6.75
2021-01,Mikhaylovo-Yartsevskoye,TAO,91400,94100,381,197,36,79,4.25,6.75
2021-02,Mikhaylovo-Yartsevskoye,TAO,89900,98100,375,91,71,60,4.25,6.75
2021-03,Mikhaylovo-Yartsevskoye,TAO,92500,102500,385,21,25,55,4.25,6.75
2021-04,Mikhaylovo-Yartsevskoye,TAO,91100,98800,380,164,27,94,8.5,11.0
2021-05,Mikhaylovo-Yartsevskoye,TAO,96400,105800,402,145,54,94,8.5,11.0
2021-06,Mikhaylovo-Yartsevskoye,TAO,95100,102400,396,74,29,116,8.5,11.0
2021-07,Mikhaylovo-Yartsevskoye,TAO,99600,105600,415,174,77,85,8.5,11.0
2021-08,Mikhaylovo-Yartsevskoye,TAO,100900,109400,421,58,53,34,8.5,11.0
2021-09,Mikhaylovo-Yartsevskoye,TAO,96800,106000,403,194,19,46,8.5,11.0
2021-10,Mikhaylovo-Yartsevskoye,TAO,101900,120500,425,104,30,13,8.5,11.0
2021-11,Mikhaylovo-Yartsevskoye,TAO,99600,109500,415,162,69,59,8.5,11.0
2021-12,Mikhaylovo-Yartsevskoye,TAO,100900,112200,420,108,74,81,8.5,11.0
2022-01,Mikhaylovo-Yartsevskoye,TAO,105500,119100,440,110,38,112,20.0,22.5
2022-02,Mikhaylovo-Yartsevskoye,TAO,105200,118400,438,111,69,31,20.0,22.5
2022-03,Mikhaylovo-Yartsevskoye,TAO,104000,110400,433,86,9,53,20.0,22.5
2022-04,Mikhaylovo-Yartsevskoye,TAO,96200,107300,401,134,5,19,9.5,12.0
2022-05,Mikhaylovo-Yartsevskoye,TAO,96300,103800,401,151,50,57,9.5,12.0
2022-06,Mikhaylovo-Yartsevskoye,TAO,99300,108700,414,34,78,65,9.5,12.0
2022-07,Mikhaylovo-Yartsevskoye,TAO,100100,108800,417,67,61,92,9.5,12.0
2022-08,Mikhaylovo-Yartsevskoye,TAO,101700,118300,424,177,72,78,9.5,12.0
2022-09,Mikhaylovo-Yartsevskoye,TAO,100900,107300,420,70,23,16,9.5,12.0
2022-10,Mikhaylovo-Yartsevskoye,TAO,104900,120200,437,91,26,25,7.5,10.0
2022-11,Mikhaylovo-Yartsevskoye,TAO,104900,118300,437,170,52,76,7.5,10.0
2022-12,Mikhaylovo-Yartsevskoye,TAO,104600,116200,436,197,77,74,7.5,10.0
2023-01,Mikhaylovo-Yartsevskoye,TAO,110300,124400,460,40,77,102,7.5,10.0
2023-02,Mikhaylovo-Yartsevskoye,TAO,112200,125600,468,170,74,115,7.5,10.0
2023-03,Mikhaylovo-Yartsevskoye,TAO,109900,127700,458,58,46,100,7.5,10.0
2023-04,Mikhaylovo-Yartsevskoye,TAO,113700,125900,474,187,15,93,7.5,10.0
2023-05,Mikhaylovo-Yartsevskoye,TAO,109700,122700,457,186,69,47,7.5,10.0
2023-06,Mikhaylovo-Yartsevskoye,TAO,116300,132400,485,118,44,16,7.5,10.0
2023-07,Mikhaylovo-Yartsevskoye,TAO,107300,115200,447,133,12,55,13.0,15.5
2023-08,Mikhaylovo-Yartsevskoye,TAO,111300,121300,464,162,17,107,13.0,15.5
2023-09,Mikhaylovo-Yartsevskoye,TAO,118900,130100,496,129,23,32,13.0,15.5
2023-10,Mikhaylovo-Yartsevskoye,TAO,116300,129500,485,68,35,61,13.0,15.5
2023-11,Mikhaylovo-Yartsevskoye,TAO,116000,121000,483,162,48,104,13.0,15.5
2023-12,Mikhaylovo-Yartsevskoye,TAO,115400,128500,481,81,8,87,13.0,15.5
2024-01,Mikhaylovo-Yartsevskoye,TAO,115000,133500,479,104,57,19,16.0,18.5
2024-02,Mikhaylovo-Yartsevskoye,TAO,115300,129400,481,110,51,37,16.0,18.5
2024-03,Mikhaylovo-Yartsevskoye,TAO,112700,130600,470,151,54,45,16.0,18.5
2024-04,Mikhaylovo-Yartsevskoye,TAO,121400,133600,506,116,60,26,16.0,18.5
2024-05,Mikhaylovo-Yartsevskoye,TAO,117900,124200,491,21,32,52,16.0,18.5
2024-06,Mikhaylovo-Yartsevskoye,TAO,121100,134200,505,90,66,117,16.0,18.5
2024-07,Mikhaylovo-Yartsevskoye,TAO,116500,120600,485,141,78,76,16.0,18.5
2024-08,Mikhaylovo-Yartsevskoye,TAO,122200,127700,509,172,7,45,16.0,18.5
2024-09,Mikhaylovo-Yartsevskoye,TAO,118800,137600,495,182,37,69,16.0,18.5
2024-10,Mikhaylovo-Yartsevskoye,TAO,115200,131700,480,190,37,49,21.0,23.5
2024-11,Mikhaylovo-Yartsevskoye,TAO,116400,128900,485,63,45,49,21.0,23.5
2024-12,Mikhaylovo-Yartsevskoye,TAO,107400,118800,448,152,63,38,21.0,23.5
2025-01,Mikhaylovo-Yartsevskoye,TAO,117500,133000,490,72,53,79,21.0,23.5
2025-02,Mikhaylovo-Yartsevskoye,TAO,111300,122500,464,134,7,71,21.0,23.5
2025-03,Mikhaylovo-Yartsevskoye,TAO,112100,119900,467,36,10,101,21.0,23.5
2025-04,Mikhaylovo-Yartsevskoye,TAO,115200,127300,480,138,12,91,21.0,23.5
2025-05,Mikhaylovo-Yartsevskoye,TAO,111800,124400,466,173,44,114,21.0,23.5
2025-06,Mikhaylovo-Yartsevskoye,TAO,116200,127200,484,147,59,52,21.0,23.5
2025-07,Mikhaylovo-Yartsevskoye,TAO,116300,128600,485,110,52,16,17.0,19.5
2025-08,Mikhaylovo-Yartsevskoye,TAO,116900,133400,487,57,12,61,17.0,19.5
2025-09,Mikhaylovo-Yartsevskoye,TAO,113200,125500,472,128,20,44,17.0,19.5
2025-10,Mikhaylovo-Yartsevskoye,TAO,119200,132300,497,181,53,99,17.0,19.5
2025-11,Mikhaylovo-Yartsevskoye,TAO,115500,139000,481,171,62,87,17.0,19.5
2025-12,Mikhaylovo-Yartsevskoye,TAO,120300,129400,501,73,75,38,17.0,19.5
2026-01,Mikhaylovo-Yartsevskoye,TAO,117100,131300,488,199,15,92,17.0,19.5
2026-02,Mikhaylovo-Yartsevskoye,TAO,120500,131000,502,144,7,63,17.0,19.5
2026-03,Mikhaylovo-Yartsevskoye,TAO,117800,127900,491,75,59,44,17.0,19.5
2026-04,Mikhaylovo-Yartsevskoye,TAO,120800,130000,503,55,34,100,17.0,19.5
2020-01,Novofyodorovskoye,TAO,72000,76700,300,175,78,50,6.0,8.5
2020-02,Novofyodorovskoye,TAO,74700,85200,311,173,18,21,6.0,8.5
2020-03,Novofyodorovskoye,TAO,75500,82400,315,31,68,82,6.0,8.5
2020-04,Novofyodorovskoye,TAO,72800,78500,303,99,56,10,4.25,6.75
2020-05,Novofyodorovskoye,TAO,79000,83400,329,109,69,108,4.25,6.75
2020-06,Novofyodorovskoye,TAO,76800,83100,320,183,61,108,4.25,6.75
2020-07,Novofyodorovskoye,TAO,74400,84400,310,181,73,30,4.25,6.75
2020-08,Novofyodorovskoye,TAO,79900,87100,333,139,66,49,4.25,6.75
2020-09,Novofyodorovskoye,TAO,83100,90300,346,62,36,25,4.25,6.75
2020-10,Novofyodorovskoye,TAO,84000,91800,350,100,50,57,4.25,6.75
2020-11,Novofyodorovskoye,TAO,82100,90700,342,101,39,57,4.25,6.75
2020-12,Novofyodorovskoye,TAO,86600,92400,361,43,11,111,4.25,6.75
2021-01,Novofyodorovskoye,TAO,86400,92800,360,139,60,98,4.25,6.75
2021-02,Novofyodorovskoye,TAO,88400,96100,368,84,47,57,4.25,6.75
2021-03,Novofyodorovskoye,TAO,85000,94700,354,179,36,108,4.25,6.75
2021-04,Novofyodorovskoye,TAO,90900,102400,379,176,7,38,8.5,11.0
2021-05,Novofyodorovskoye,TAO,88700,97800,370,106,71,119,8.5,11.0
2021-06,Novofyodorovskoye,TAO,92200,99500,384,143,46,19,8.5,11.0
2021-07,Novofyodorovskoye,TAO,96800,108500,403,135,30,38,8.5,11.0
2021-08,Novofyodorovskoye,TAO,91600,98300,382,91,33,51,8.5,11.0
2021-09,Novofyodorovskoye,TAO,88800,101900,370,46,51,53,8.5,11.0
2021-10,Novofyodorovskoye,TAO,92400,101200,385,152,55,69,8.5,11.0
2021-11,Novofyodorovskoye,TAO,97300,103800,406,106,9,84,8.5,11.0
2021-12,Novofyodorovskoye,TAO,99800,108600,416,172,71,78,8.5,11.0
2022-01,Novofyodorovskoye,TAO,98200,107000,409,45,79,24,20.0,22.5
2022-02,Novofyodorovskoye,TAO,99100,108500,413,28,73,98,20.0,22.5
2022-03,Novofyodorovskoye,TAO,95100,103200,396,94,17,99,20.0,22.5
2022-04,Novofyodorovskoye,TAO,94700,101700,394,174,19,33,9.5,12.0
2022-05,Novofyodorovskoye,TAO,96300,104800,401,76,54,75,9.5,12.0
2022-06,Novofyodorovskoye,TAO,94100,100600,392,147,49,94,9.5,12.0
2022-07,Novofyodorovskoye,TAO,91300,102300,380,80,61,32,9.5,12.0
2022-08,Novofyodorovskoye,TAO,103300,116400,430,26,65,119,9.5,12.0
2022-09,Novofyodorovskoye,TAO,95200,104200,397,173,66,118,9.5,12.0
2022-10,Novofyodorovskoye,TAO,98500,104800,411,97,65,112,7.5,10.0
2022-11,Novofyodorovskoye,TAO,102600,114200,428,52,16,107,7.5,10.0
2022-12,Novofyodorovskoye,TAO,98900,105500,412,35,71,106,7.5,10.0
2023-01,Novofyodorovskoye,TAO,101000,110700,421,45,77,49,7.5,10.0
2023-02,Novofyodorovskoye,TAO,103900,110200,433,96,46,75,7.5,10.0
2023-03,Novofyodorovskoye,TAO,100200,111900,417,127,23,101,7.5,10.0
2023-04,Novofyodorovskoye,TAO,106600,114500,444,176,16,68,7.5,10.0
2023-05,Novofyodorovskoye,TAO,104000,108800,433,173,16,75,7.5,10.0
2023-06,Novofyodorovskoye,TAO,107600,120000,448,73,16,16,7.5,10.0
2023-07,Novofyodorovskoye,TAO,109400,119900,456,194,53,52,13.0,15.5
2023-08,Novofyodorovskoye,TAO,110900,126400,462,151,69,10,13.0,15.5
2023-09,Novofyodorovskoye,TAO,107800,116600,449,76,24,109,13.0,15.5
2023-10,Novofyodorovskoye,TAO,108200,118200,451,69,55,70,13.0,15.5
2023-11,Novofyodorovskoye,TAO,109800,116500,458,178,24,108,13.0,15.5
2023-12,Novofyodorovskoye,TAO,111400,120300,464,74,43,51,13.0,15.5
2024-01,Novofyodorovskoye,TAO,109500,119000,456,98,5,110,16.0,18.5
2024-02,Novofyodorovskoye,TAO,109700,124700,457,20,46,67,16.0,18.5
2024-03,Novofyodorovskoye,TAO,106700,110600,445,179,6,79,16.0,18.5
2024-04,Novofyodorovskoye,TAO,114000,122900,475,30,14,33,16.0,18.5
2024-05,Novofyodorovskoye,TAO,112200,123400,467,113,27,43,16.0,18.5
2024-06,Novofyodorovskoye,TAO,113200,123800,472,68,52,57,16.0,18.5
2024-07,Novofyodorovskoye,TAO,108500,116400,452,88,67,30,16.0,18.5
2024-08,Novofyodorovskoye,TAO,116200,126800,484,42,20,113,16.0,18.5
2024-09,Novofyodorovskoye,TAO,110400,123900,460,163,56,117,16.0,18.5
2024-10,Novofyodorovskoye,TAO,111600,123000,465,101,58,29,21.0,23.5
2024-11,Novofyodorovskoye,TAO,110800,119000,462,105,5,119,21.0,23.5
2024-12,Novofyodorovskoye,TAO,107900,117900,449,105,61,83,21.0,23.5
2025-01,Novofyodorovskoye,TAO,108600,119700,453,129,68,16,21.0,23.5
2025-02,Novofyodorovskoye,TAO,107800,125200,449,183,21,52,21.0,23.5
2025-03,Novofyodorovskoye,TAO,106500,116400,444,45,20,114,21.0,23.5
2025-04,Novofyodorovskoye,TAO,110800,116200,462,181,10,56,21.0,23.5
2025-05,Novofyodorovskoye,TAO,109800,115800,458,164,57,58,21.0,23.5
2025-06,Novofyodorovskoye,TAO,109800,117700,458,99,75,113,21.0,23.5
2025-07,Novofyodorovskoye,TAO,105500,119300,439,147,48,63,17.0,19.5
2025-08,Novofyodorovskoye,TAO,112200,126300,467,192,64,87,17.0,19.5
2025-09,Novofyodorovskoye,TAO,107100,117800,446,96,67,83,17.0,19.5
2025-10,Novofyodorovskoye,TAO,110700,126400,461,170,50,75,17.0,19.5
2025-11,Novofyodorovskoye,TAO,111500,123100,465,196,65,59,17.0,19.5
2025-12,Novofyodorovskoye,TAO,110500,122200,460,106,79,78,17.0,19.5
2026-01,Novofyodorovskoye,TAO,109600,122500,457,51,54,11,17.0,19.5
2026-02,Novofyodorovskoye,TAO,115300,128900,481,96,14,101,17.0,19.5
2026-03,Novofyodorovskoye,TAO,115000,127400,479,155,18,19,17.0,19.5
2026-04,Novofyodorovskoye,TAO,106000,114000,441,136,70,110,17.0,19.5
2020-01,Pervomayskoye,TAO,80600,88200,336,183,20,94,6.0,8.5
2020-02,Pervomayskoye,TAO,80900,85700,337,106,41,80,6.0,8.5
