YEAR_MONTH,DISTRICT,OKRUG,SECONDARY_PRICE_PER_SQM,RENTAL_PRICE_PER_SQM_MONTHLY,AVG_MORTGAGE_RATE_PCT
2025-08,Gagarinsky,YuZAO,478100,1992,19.5
2025-08,Nagatinsky Zaton,YuAO,352800,1470,19.5
2025-08,Perovo,VAO,275400,1148,19.5
2025-08,Desyonovskoye,NAO,207500,864,19.5
2025-08,Bibirevo,SVAO,274500,1144,19.5
2025-08,Cheryomushki,YuZAO,412700,1720,19.5
2025-08,Ochakovo-Matveyevskoye,ZAO,360300,1501,19.5
2025-08,Golovinsky,SAO,301300,1255,19.5
2025-08,Mitino,SZAO,316900,1321,19.5
2025-08,Zapadnoye Degunino,SAO,274400,1143,19.5
2025-08,Butyrsky,SVAO,334800,1395,19.5
2025-08,Zyuzino,YuZAO,371200,1547,19.5
2025-08,Basmanny,CAO,561200,2338,19.5
2025-08,Voskresenskoye,NAO,212900,887,19.5
2025-08,Novokosino,VAO,262600,1094,19.5
2025-08,Golyanovo,VAO,264800,1103,19.5
2025-08,Babushkinsky,SVAO,298000,1242,19.5
2025-08,Akademichesky,YuZAO,416900,1737,19.5
2025-08,Yuzhnoye Butovo,YuZAO,314500,1311,19.5
2025-08,Khoroshyovo-Mnyovniki,SZAO,398700,1661,19.5
2025-08,Strogino,SZAO,420200,1751,19.5
2025-08,Alekseevsky,SVAO,353900,1475,19.5
2025-08,Severnoye Butovo,YuZAO,320900,1337,19.5
2025-08,Timiryazevsky,SAO,328300,1368,19.5
2025-08,Arbat,CAO,754400,3143,19.5
2025-08,Moskovsky,NAO,222400,927,19.5
2025-08,Khoroshyovsky,SAO,407300,1697,19.5
2025-08,Chertanovo Yuzhnoye,YuAO,261600,1090,19.5
2025-08,Izmaylovo,VAO,308600,1286,19.5
2025-08,Shchukino,SZAO,383600,1598,19.5
2025-08,Mozhaysky,ZAO,364600,1519,19.5
2025-08,Obruchevsky,YuZAO,406100,1692,19.5
2025-08,Vostochnoye Izmaylovo,VAO,285800,1191,19.5
2025-08,Khovrino,SAO,269900,1125,19.5
2025-08,Yuzhnoye Tushino,SZAO,341500,1423,19.5
2025-08,Kievsky,TAO,108900,454,19.5
2025-08,Lomonosovsky,YuZAO,476200,1984,19.5
2025-08,Kosino-Ukhtomsky,VAO,254900,1062,19.5
2025-09,Levoberezhny,SAO,297800,1241,19.5
2025-09,Maryina Roshcha,SVAO,340900,1421,19.5
2025-09,Mitino,SZAO,322000,1342,19.5
2025-09,Mozhaysky,ZAO,370700,1545,19.5
2025-09,Novofyodorovskoye,TAO,107100,446,19.5
2025-09,Kuntsevo,ZAO,401800,1674,19.5
2025-09,Bibirevo,SVAO,273100,1138,19.5
2025-09,Zyuzino,YuZAO,369700,1540,19.5
2025-09,Filimonkovskoye,NAO,188700,786,19.5
2025-09,Zamoskvorechye,CAO,638700,2661,19.5
2025-09,Troparyovo-Nikulino,ZAO,431000,1796,19.5
2025-09,Izmaylovo,VAO,310300,1293,19.5
2025-09,Aeroport,SAO,339100,1413,19.5
2025-09,Voskresenskoye,NAO,213500,889,19.5
2025-09,Novokosino,VAO,266700,1111,19.5
2025-09,Khovrino,SAO,261300,1089,19.5
2025-09,Golyanovo,VAO,259400,1081,19.5
2025-09,Babushkinsky,SVAO,289200,1205,19.5
2025-09,Nagatinsky Zaton,YuAO,332200,1384,19.5
2025-09,Golovinsky,SAO,296000,1233,19.5
2025-09,Yuzhnoye Medvedkovo,SVAO,282300,1176,19.5
2025-09,Basmanny,CAO,572000,2383,19.5
2025-09,Obruchevsky,YuZAO,399500,1665,19.5
2025-09,Vostochny,VAO,240600,1003,19.5
2025-09,Cheryomushki,YuZAO,397900,1658,19.5
2025-09,Sosenskoye,NAO,227700,949,19.5
2025-09,Koptevo,SAO,307600,1282,19.5
2025-09,Krasnoselsky,CAO,556500,2319,19.5
2025-09,Gagarinsky,YuZAO,490100,2042,19.5
2025-09,Biryulyovo Vostochnoye,YuAO,241100,1005,19.5
2025-09,Begovoy,SAO,393100,1638,19.5
2025-09,Voronovskoye,TAO,113700,474,19.5
2025-09,Khoroshyovo-Mnyovniki,SZAO,413400,1723,19.5
2025-09,Perovo,VAO,283000,1179,19.5
2025-09,Tagansky,CAO,568900,2370,19.5
2025-09,Desyonovskoye,NAO,207900,866,19.5
2025-09,Meshchansky,CAO,571600,2382,19.5
2025-09,Vnukovo,ZAO,295100,1230,19.5
2025-09,Pervomayskoye,TAO,125500,523,19.5
2025-09,Tsaritsyno,YuAO,273100,1138,19.5
2025-09,Biryulyovo Zapadnoye,YuAO,250300,1043,19.5
2025-09,Nagorny,YuAO,328900,1371,19.5
2025-09,Khoroshyovsky,SAO,410000,1708,19.5
2025-09,Ochakovo-Matveyevskoye,ZAO,363700,1516,19.5
2025-09,Donskoy,YuAO,380400,1585,19.5
2025-09,Zyablikovo,YuAO,256700,1070,19.5
2025-09,Otradnoye,SVAO,289400,1206,19.5
2025-09,Altufyevsky,SVAO,260800,1087,19.5
2025-09,Mikhaylovo-Yartsevskoye,TAO,113200,472,19.5
2025-09,Zelenograd,ZelAO,190100,792,19.5
2025-09,Alekseevsky,SVAO,347800,1449,19.5
2025-09,Kotlovka,YuZAO,378700,1578,19.5
2025-09,Kievsky,TAO,106400,443,19.5
2025-09,Severnoye Butovo,YuZAO,322500,1344,19.5
2025-09,Rogovskoye,TAO,110900,462,19.5
2025-09,Ivanovskoye,VAO,272400,1135,19.5
2025-09,Krasnopakhorskoye,TAO,130600,544,19.5
2025-09,Sviblovo,SVAO,280000,1167,19.5
2025-09,Arbat,CAO,728200,3034,19.5
2025-09,Brateyevo,YuAO,264600,1103,19.5
2025-09,Sokol,SAO,405400,1689,19.5
2025-09,Dorogomilovo,ZAO,562800,2345,19.5
2025-09,Severnoye Medvedkovo,SVAO,275700,1149,19.5
2025-09,Khamovniki,CAO,787100,3280,19.5
2025-09,Metrogorodok,VAO,269400,1123,19.5
2025-09,Nagatino-Sadovniki,YuAO,321300,1339,19.5
2025-09,Yuzhnoye Tushino,SZAO,329900,1375,19.5
2025-09,Yaroslavsky,SVAO,265200,1105,19.5
2025-09,Severnoye Tushino,SZAO,334000,1392,19.5
2025-09,Ramenki,ZAO,493800,2057,19.5
2025-09,Danilovsky,YuAO,358000,1492,19.5
2025-09,Molzhaninovsky,SAO,231500,964,19.5
2025-09,Moskvorechye-Saburovo,YuAO,285000,1187,19.5
2025-09,Orekhovo-Borisovo Severnoye,YuAO,245900,1025,19.5
2025-09,Bogorodskoye,VAO,282300,1176,19.5
2025-09,Shchukino,SZAO,405600,1690,19.5
2025-09,Konkovo,YuZAO,371100,1546,19.5
2025-09,Tyoply Stan,YuZAO,345800,1441,19.5
2025-09,Strogino,SZAO,416500,1736,19.5
2025-09,Shcherbinka,NAO,199700,832,19.5
2025-09,Rostokino,SVAO,293600,1223,19.5
2025-09,Vnukovskoye,NAO,225700,940,19.5
2025-09,Kosino-Ukhtomsky,VAO,253600,1057,19.5
2025-09,Pokrovskoye-Streshnevo,SZAO,346000,1442,19.5
2025-09,Yakimanka,CAO,692800,2887,19.5
2025-09,Lomonosovsky,YuZAO,498800,2078,19.5
2025-09,Ostankinsky,SVAO,340300,1418,19.5
2025-09,Novogireyevo,VAO,266500,1110,19.5
2025-09,Tverskoy,CAO,730600,3044,19.5
2025-09,Orekhovo-Borisovo Yuzhnoye,YuAO,246000,1025,19.5
2025-09,Novo-Peredelkino,ZAO,306500,1277,19.5
2025-09,Savyolovsky,SAO,371100,1546,19.5
2025-09,Solntsevo,ZAO,327500,1364,19.5
2025-09,Timiryazevsky,SAO,355700,1482,19.5
2025-09,Marushkinskoye,NAO,167600,698,19.5
2025-09,Preobrazhenskoye,VAO,316800,1320,19.5
2025-09,Veshnyaki,VAO,260200,1084,19.5
2025-09,Chertanovo Yuzhnoye,YuAO,256700,1069,19.5
2025-09,Beskudnikovsky,SAO,282600,1178,19.5
2025-09,Chertanovo Severnoye,YuAO,274400,1143,19.5
2025-09,Zapadnoye Degunino,SAO,272500,1135,19.5
2025-09,Mosrentgen,NAO,222600,927,19.5
2025-09,Akademichesky,YuZAO,411600,1715,19.5
2025-09,Fili-Davydkovo,ZAO,407000,1696,19.5
2025-09,Shchapovskoye,TAO,112300,468,19.5
2025-09,Sokolinaya Gora,VAO,289000,1204,19.5
2025-09,Filyovsky Park,ZAO,443800,1849,19.5
2025-09,Sokolniki,VAO,345800,1441,19.5
2025-09,Marfino,SVAO,287400,1198,19.5
2025-09,Yasenevo,YuZAO,355200,1480,19.5
2025-09,Yuzhnoye Butovo,YuZAO,308800,1287,19.5
2025-09,Ryazanovskoye,NAO,175300,730,19.5
2025-09,Severnoye Izmaylovo,VAO,280600,1169,19.5
2025-09,Troitsk,TAO,156600,652,19.5
2025-09,Dmitrovsky,SAO,271500,1131,19.5
2025-09,Chertanovo Tsentralnoye,YuAO,271900,1133,19.5
2025-09,Severny,SVAO,256200,1068,19.5
2025-09,Moskovsky,NAO,225700,940,19.5
2025-09,Kokoshkino,NAO,177200,738,19.5
2025-09,Losinoostrovsky,SVAO,286300,1193,19.5
2025-09,Presnensky,CAO,686900,2862,19.5
2025-09,Vostochnoye Izmaylovo,VAO,284700,1186,19.5
2025-09,Lianozovo,SVAO,269600,1123,19.5
2025-09,Kurkino,SZAO,350300,1460,19.5
2025-09,Klyonovskoye,TAO,112500,469,19.5
2025-09,Prospekt Vernadskogo,ZAO,465500,1940,19.5
2025-09,Voykovsky,SAO,320000,1333,19.5
2025-09,Krylatskoye,SZAO,445000,1854,19.5
2025-09,Butyrsky,SVAO,329500,1373,19.5
2025-10,Voskresenskoye,NAO,207400,864,19.5
2025-10,Sokol,SAO,388600,1619,19.5
2025-10,Krasnopakhorskoye,TAO,123400,514,19.5
2025-10,Khamovniki,CAO,806800,3362,19.5
2025-10,Izmaylovo,VAO,325400,1356,19.5
2025-10,Ochakovo-Matveyevskoye,ZAO,361900,1508,19.5
2025-10,Aeroport,SAO,374200,1559,19.5
2025-10,Molzhaninovsky,SAO,228500,952,19.5
2025-10,Donskoy,YuAO,367500,1531,19.5
2025-10,Voykovsky,SAO,316400,1318,19.5
2025-10,Kuntsevo,ZAO,392400,1635,19.5
2025-10,Prospekt Vernadskogo,ZAO,487700,2032,19.5
2025-10,Novofyodorovskoye,TAO,110700,461,19.5
2025-10,Mozhaysky,ZAO,369600,1540,19.5
2025-10,Babushkinsky,SVAO,300300,1251,19.5
2025-10,Severnoye Izmaylovo,VAO,280800,1170,19.5
2025-10,Brateyevo,YuAO,251400,1048,19.5
2025-10,Ivanovskoye,VAO,272600,1136,19.5
2025-10,Golyanovo,VAO,263300,1097,19.5
2025-10,Akademichesky,YuZAO,449600,1873,19.5
2025-10,Troparyovo-Nikulino,ZAO,435800,1816,19.5
2025-10,Sokolniki,VAO,342800,1428,19.5
2025-10,Rogovskoye,TAO,107900,450,19.5
2025-10,Novokosino,VAO,265800,1107,19.5
2025-10,Lomonosovsky,YuZAO,481100,2005,19.5
2025-10,Tverskoy,CAO,703700,2932,19.5
2025-10,Zamoskvorechye,CAO,612300,2551,19.5
2025-10,Yakimanka,CAO,713500,2973,19.5
2025-10,Vnukovskoye,NAO,223400,931,19.5
2025-10,Veshnyaki,VAO,260000,1083,19.5
2025-10,Shchukino,SZAO,404800,1687,19.5
2025-10,Nagatino-Sadovniki,YuAO,317100,1321,19.5
2025-10,Sviblovo,SVAO,280800,1170,19.5
2025-10,Orekhovo-Borisovo Yuzhnoye,YuAO,260700,1086,19.5
2025-10,Pokrovskoye-Streshnevo,SZAO,369100,1538,19.5
2025-10,Solntsevo,ZAO,327600,1365,19.5
2025-10,Danilovsky,YuAO,365500,1523,19.5
2025-10,Rostokino,SVAO,285300,1189,19.5
2025-10,Novo-Peredelkino,ZAO,296000,1233,19.5
2025-10,Savyolovsky,SAO,368600,1536,19.5
2025-10,Krylatskoye,SZAO,450200,1876,19.5
2025-10,Strogino,SZAO,411700,1715,19.5
2025-10,Novogireyevo,VAO,284300,1184,19.5
2025-10,Zyablikovo,YuAO,256300,1068,19.5
2025-10,Ostankinsky,SVAO,343500,1431,19.5
2025-10,Moskovsky,NAO,231400,964,19.5
2025-10,Severny,SVAO,253300,1055,19.5
2025-10,Tyoply Stan,YuZAO,333600,1390,19.5
2025-10,Ryazanovskoye,NAO,176800,737,19.5
2025-10,Biryulyovo Zapadnoye,YuAO,240300,1001,19.5
2025-10,Dmitrovsky,SAO,261200,1089,19.5
2025-10,Bogorodskoye,VAO,288600,1203,19.5
2025-10,Kotlovka,YuZAO,393200,1638,19.5
2025-10,Yasenevo,YuZAO,363500,1515,19.5
2025-10,Losinoostrovsky,SVAO,290600,1211,19.5
2025-10,Khovrino,SAO,275900,1150,19.5
2025-10,Fili-Davydkovo,ZAO,437700,1824,19.5
2025-10,Moskvorechye-Saburovo,YuAO,274800,1145,19.5
2025-10,Yuzhnoye Butovo,YuZAO,286700,1195,19.5
2025-10,Marushkinskoye,NAO,168500,702,19.5
2025-10,Zelenograd,ZelAO,187200,780,19.5
2025-10,Konkovo,YuZAO,363300,1514,19.5
2025-10,Vostochnoye Izmaylovo,VAO,303400,1264,19.5
2025-10,Shcherbinka,NAO,204300,851,19.5
2025-10,Mosrentgen,NAO,220000,917,19.5
2025-10,Altufyevsky,SVAO,263000,1096,19.5
2025-10,Kosino-Ukhtomsky,VAO,263500,1098,19.5
2025-10,Obruchevsky,YuZAO,407800,1699,19.5
2025-10,Cheryomushki,YuZAO,415100,1730,19.5
2025-10,Kievsky,TAO,111400,464,19.5
2025-10,Vnukovo,ZAO,298700,1244,19.5
2025-10,Marfino,SVAO,292500,1219,19.5
2025-10,Otradnoye,SVAO,289600,1206,19.5
2025-10,Yaroslavsky,SVAO,279000,1162,19.5
2025-10,Klyonovskoye,TAO,114800,478,19.5
2025-10,Pervomayskoye,TAO,116100,484,19.5
2025-10,Troitsk,TAO,159900,666,19.5
2025-10,Meshchansky,CAO,570800,2378,19.5
2025-10,Severnoye Tushino,SZAO,320400,1335,19.5
2025-10,Sosenskoye,NAO,221100,921,19.5
2025-10,Sokolinaya Gora,VAO,295700,1232,19.5
2025-10,Presnensky,CAO,668100,2784,19.5
2025-10,Desyonovskoye,NAO,203500,848,19.5
2025-10,Bibirevo,SVAO,278200,1159,19.5
2025-10,Severnoye Butovo,YuZAO,337000,1404,19.5
2025-10,Shchapovskoye,TAO,119000,496,19.5
2025-10,Koptevo,SAO,298900,1246,19.5
2025-10,Orekhovo-Borisovo Severnoye,YuAO,244100,1017,19.5
2025-10,Timiryazevsky,SAO,333100,1388,19.5
2025-10,Preobrazhenskoye,VAO,301800,1257,19.5
2025-10,Perovo,VAO,293000,1221,19.5
2025-10,Khoroshyovo-Mnyovniki,SZAO,404200,1684,19.5
2025-10,Tagansky,CAO,554200,2309,19.5
2025-10,Filyovsky Park,ZAO,435400,1814,19.5
2025-10,Chertanovo Yuzhnoye,YuAO,245300,1022,19.5
2025-10,Nagatinsky Zaton,YuAO,321300,1339,19.5
2025-10,Yuzhnoye Tushino,SZAO,342800,1428,19.5
2025-10,Begovoy,SAO,398800,1662,19.5
2025-10,Krasnoselsky,CAO,548100,2284,19.5
2025-10,Gagarinsky,YuZAO,505500,2106,19.5
2025-10,Arbat,CAO,756700,3153,19.5
2025-10,Metrogorodok,VAO,265000,1104,19.5
2025-10,Kurkino,SZAO,370200,1542,19.5
2025-10,Mikhaylovo-Yartsevskoye,TAO,119200,497,19.5
2025-10,Dorogomilovo,ZAO,569800,2374,19.5
2025-10,Filimonkovskoye,NAO,180800,753,19.5
2025-10,Basmanny,CAO,590000,2458,19.5
2025-10,Butyrsky,SVAO,338700,1411,19.5
2025-10,Zyuzino,YuZAO,359000,1496,19.5
2025-10,Voronovskoye,TAO,120000,500,19.5
2025-10,Mitino,SZAO,318300,1326,19.5
2025-10,Kokoshkino,NAO,179300,747,19.5
2025-10,Khoroshyovsky,SAO,404800,1686,19.5
2025-10,Chertanovo Tsentralnoye,YuAO,261500,1089,19.5
2025-10,Vostochny,VAO,252400,1052,19.5
2025-10,Nagorny,YuAO,312800,1303,19.5
2025-10,Severnoye Medvedkovo,SVAO,280800,1170,19.5
2025-10,Tsaritsyno,YuAO,268500,1119,19.5
2025-10,Biryulyovo Vostochnoye,YuAO,241200,1005,19.5
2025-10,Yuzhnoye Medvedkovo,SVAO,276700,1153,19.5
2025-10,Chertanovo Severnoye,YuAO,292900,1220,19.5
2025-10,Alekseevsky,SVAO,355200,1480,19.5
2025-10,Maryina Roshcha,SVAO,346300,1443,19.5
2025-10,Zapadnoye Degunino,SAO,279100,1163,19.5
2025-10,Beskudnikovsky,SAO,269100,1121,19.5
2025-10,Levoberezhny,SAO,292000,1217,19.5
2025-10,Ramenki,ZAO,506700,2111,19.5
2025-10,Lianozovo,SVAO,267400,1114,19.5
2025-10,Golovinsky,SAO,290700,1211,19.5
2025-11,Otradnoye,SVAO,288200,1201,19.5
2025-11,Solntsevo,ZAO,322800,1345,19.5
2025-11,Nagatino-Sadovniki,YuAO,316600,1319,19.5
2025-11,Yasenevo,YuZAO,365300,1522,19.5
2025-11,Severnoye Butovo,YuZAO,314200,1309,19.5
2025-11,Sviblovo,SVAO,275000,1146,19.5
2025-11,Klyonovskoye,TAO,110400,460,19.5
2025-11,Troitsk,TAO,151900,633,19.5
2025-11,Alekseevsky,SVAO,349000,1454,19.5
2025-11,Savyolovsky,SAO,379300,1581,19.5
2025-11,Krylatskoye,SZAO,459300,1914,19.5
2025-11,Chertanovo Tsentralnoye,YuAO,273600,1140,19.5
2025-11,Mikhaylovo-Yartsevskoye,TAO,115500,481,19.5
2025-11,Brateyevo,YuAO,252800,1053,19.5
2025-11,Yaroslavsky,SVAO,267400,1114,19.5
2025-11,Severnoye Medvedkovo,SVAO,299200,1247,19.5
2025-11,Presnensky,CAO,681100,2838,19.5
2025-11,Voronovskoye,TAO,117200,488,19.5
2025-11,Ivanovskoye,VAO,262800,1095,19.5
2025-11,Severnoye Izmaylovo,VAO,292700,1220,19.5
2025-11,Ramenki,ZAO,503600,2098,19.5
2025-11,Dorogomilovo,ZAO,554700,2311,19.5
2025-11,Lomonosovsky,YuZAO,482400,2010,19.5
2025-11,Yuzhnoye Butovo,YuZAO,304300,1268,19.5
2025-11,Sokol,SAO,393200,1638,19.5
2025-11,Rogovskoye,TAO,110200,459,19.5
2025-11,Khamovniki,CAO,777500,3239,19.5
2025-11,Voykovsky,SAO,327300,1364,19.5
2025-11,Moskvorechye-Saburovo,YuAO,278100,1159,19.5
2025-11,Metrogorodok,VAO,259400,1081,19.5
2025-11,Shchukino,SZAO,409900,1708,19.5
2025-11,Krasnopakhorskoye,TAO,133000,554,19.5
2025-11,Severnoye Tushino,SZAO,337400,1406,19.5
2025-11,Timiryazevsky,SAO,344300,1435,19.5
2025-11,Dmitrovsky,SAO,255100,1063,19.5
2025-11,Kievsky,TAO,113300,472,19.5
2025-11,Mosrentgen,NAO,223800,932,19.5
2025-11,Kotlovka,YuZAO,375800,1566,19.5
2025-11,Orekhovo-Borisovo Severnoye,YuAO,253100,1055,19.5
2025-11,Tverskoy,CAO,740600,3086,19.5
2025-11,Yuzhnoye Tushino,SZAO,345200,1438,19.5
2025-11,Losinoostrovsky,SVAO,286300,1193,19.5
2025-11,Chertanovo Yuzhnoye,YuAO,254100,1059,19.5
2025-11,Zelenograd,ZelAO,188500,785,19.5
2025-11,Arbat,CAO,760200,3167,19.5
2025-11,Altufyevsky,SVAO,274900,1145,19.5
2025-11,Filimonkovskoye,NAO,181400,756,19.5
2025-11,Krasnoselsky,CAO,557800,2324,19.5
2025-11,Biryulyovo Vostochnoye,YuAO,246200,1026,19.5
2025-11,Pervomayskoye,TAO,124100,517,19.5
2025-11,Lianozovo,SVAO,271500,1131,19.5
2025-11,Vnukovo,ZAO,298500,1244,19.5
2025-11,Bibirevo,SVAO,276900,1154,19.5
2025-11,Tsaritsyno,YuAO,279800,1166,19.5
2025-11,Nagorny,YuAO,317400,1323,19.5
2025-11,Zapadnoye Degunino,SAO,277400,1156,19.5
2025-11,Levoberezhny,SAO,291200,1213,19.5
2025-11,Beskudnikovsky,SAO,256900,1070,19.5
2025-11,Desyonovskoye,NAO,201500,840,19.5
2025-11,Zyuzino,YuZAO,382000,1592,19.5
2025-11,Mitino,SZAO,308000,1283,19.5
2025-11,Butyrsky,SVAO,332300,1385,19.5
2025-11,Maryina Roshcha,SVAO,335700,1399,19.5
2025-11,Novofyodorovskoye,TAO,111500,465,19.5
2025-11,Novokosino,VAO,274100,1142,19.5
2025-11,Ochakovo-Matveyevskoye,ZAO,372600,1552,19.5
2025-11,Troparyovo-Nikulino,ZAO,424500,1769,19.5
2025-11,Khoroshyovsky,SAO,404100,1684,19.5
2025-11,Zamoskvorechye,CAO,652400,2718,19.5
2025-11,Voskresenskoye,NAO,213400,889,19.5
2025-11,Koptevo,SAO,290500,1211,19.5
2025-11,Prospekt Vernadskogo,ZAO,496800,2070,19.5
2025-11,Kurkino,SZAO,385100,1604,19.5
2025-11,Kokoshkino,NAO,171300,714,19.5
2025-11,Marfino,SVAO,285300,1189,19.5
2025-11,Vostochny,VAO,240100,1001,19.5
2025-11,Yuzhnoye Medvedkovo,SVAO,290700,1211,19.5
2025-11,Cheryomushki,YuZAO,376700,1569,19.5
2025-11,Obruchevsky,YuZAO,399200,1663,19.5
2025-11,Sosenskoye,NAO,227300,947,19.5
2025-11,Basmanny,CAO,604400,2518,19.5
2025-11,Golovinsky,SAO,289300,1205,19.5
2025-11,Severny,SVAO,253200,1055,19.5
2025-11,Nagatinsky Zaton,YuAO,343200,1430,19.5
2025-11,Preobrazhenskoye,VAO,319000,1329,19.5
2025-11,Gagarinsky,YuZAO,517900,2158,19.5
2025-11,Sokolinaya Gora,VAO,288600,1203,19.5
2025-11,Begovoy,SAO,373000,1554,19.5
2025-11,Chertanovo Severnoye,YuAO,267700,1116,19.5
2025-11,Perovo,VAO,290000,1208,19.5
2025-11,Filyovsky Park,ZAO,446700,1861,19.5
2025-11,Tagansky,CAO,553000,2304,19.5
2025-11,Khoroshyovo-Mnyovniki,SZAO,399800,1666,19.5
2025-11,Aeroport,SAO,375900,1566,19.5
2025-11,Fili-Davydkovo,ZAO,419700,1749,19.5
2025-11,Meshchansky,CAO,583900,2433,19.5
2025-11,Donskoy,YuAO,374000,1558,19.5
2025-11,Bogorodskoye,VAO,301800,1257,19.5
2025-11,Danilovsky,YuAO,350800,1462,19.5
2025-11,Pokrovskoye-Streshnevo,SZAO,345700,1441,19.5
2025-11,Shchapovskoye,TAO,118500,494,19.5
2025-11,Orekhovo-Borisovo Yuzhnoye,YuAO,248200,1034,19.5
2025-11,Khovrino,SAO,268700,1119,19.5
2025-11,Tyoply Stan,YuZAO,337800,1407,19.5
2025-11,Yakimanka,CAO,723600,3015,19.5
2025-11,Marushkinskoye,NAO,167400,698,19.5
2025-11,Konkovo,YuZAO,357900,1491,19.5
2025-11,Shcherbinka,NAO,212100,884,19.5
2025-11,Novo-Peredelkino,ZAO,305000,1271,19.5
2025-11,Vnukovskoye,NAO,227100,946,19.5
2025-11,Vostochnoye Izmaylovo,VAO,292200,1218,19.5
2025-11,Rostokino,SVAO,289700,1207,19.5
2025-11,Kosino-Ukhtomsky,VAO,248100,1034,19.5
2025-11,Veshnyaki,VAO,262100,1092,19.5
2025-11,Strogino,SZAO,413300,1722,19.5
2025-11,Mozhaysky,ZAO,368900,1537,19.5
2025-11,Zyablikovo,YuAO,256700,1070,19.5
2025-11,Sokolniki,VAO,336600,1402,19.5
2025-11,Kuntsevo,ZAO,401200,1672,19.5
2025-11,Biryulyovo Zapadnoye,YuAO,243600,1015,19.5
2025-11,Babushkinsky,SVAO,288500,1202,19.5
2025-11,Izmaylovo,VAO,310900,1296,19.5
2025-11,Molzhaninovsky,SAO,237800,991,19.5
2025-11,Golyanovo,VAO,252700,1053,19.5
2025-11,Novogireyevo,VAO,281200,1172,19.5
2025-11,Moskovsky,NAO,225400,939,19.5
2025-11,Ostankinsky,SVAO,335000,1396,19.5
2025-11,Ryazanovskoye,NAO,176400,735,19.5
2025-11,Akademichesky,YuZAO,429200,1788,19.5
2025-12,Golovinsky,SAO,298400,1243,19.5
2025-12,Moskvorechye-Saburovo,YuAO,283200,1180,19.5
2025-12,Kosino-Ukhtomsky,VAO,247700,1032,19.5
2025-12,Solntsevo,ZAO,345200,1438,19.5
2025-12,Danilovsky,YuAO,363300,1514,19.5
2025-12,Obruchevsky,YuZAO,388400,1618,19.5
2025-12,Otradnoye,SVAO,293700,1224,19.5
2025-12,Strogino,SZAO,416700,1736,19.5
2025-12,Chertanovo Tsentralnoye,YuAO,282900,1179,19.5
2025-12,Ramenki,ZAO,481400,2006,19.5
2025-12,Yuzhnoye Medvedkovo,SVAO,291500,1214,19.5
2025-12,Moskovsky,NAO,234100,975,19.5
2025-12,Lomonosovsky,YuZAO,463400,1931,19.5
2025-12,Mosrentgen,NAO,227500,948,19.5
2025-12,Izmaylovo,VAO,316400,1318,19.5
2025-12,Khoroshyovsky,SAO,415600,1732,19.5
2025-12,Vostochnoye Izmaylovo,VAO,297600,1240,19.5
2025-12,Timiryazevsky,SAO,337900,1408,19.5
2025-12,Mozhaysky,ZAO,373800,1558,19.5
2025-12,Novofyodorovskoye,TAO,110500,460,19.5
2025-12,Tverskoy,CAO,707800,2949,19.5
2025-12,Fili-Davydkovo,ZAO,428100,1784,19.5
2025-12,Kuntsevo,ZAO,391700,1632,19.5
2025-12,Sokolinaya Gora,VAO,283700,1182,19.5
2025-12,Novo-Peredelkino,ZAO,302800,1262,19.5
2025-12,Nagorny,YuAO,319800,1333,19.5
2025-12,Voronovskoye,TAO,115900,483,19.5
2025-12,Meshchansky,CAO,545000,2271,19.5
2025-12,Khovrino,SAO,274500,1144,19.5
2025-12,Lianozovo,SVAO,254500,1060,19.5
2025-12,Khoroshyovo-Mnyovniki,SZAO,395100,1646,19.5
2025-12,Troitsk,TAO,153600,640,19.5
2025-12,Tagansky,CAO,540100,2250,19.5
2025-12,Shchukino,SZAO,392900,1637,19.5
2025-12,Babushkinsky,SVAO,294200,1226,19.5
2025-12,Filimonkovskoye,NAO,184800,770,19.5
2025-12,Zyuzino,YuZAO,364800,1520,19.5
2025-12,Mitino,SZAO,305200,1272,19.5
2025-12,Vnukovo,ZAO,300400,1252,19.5
2025-12,Novokosino,VAO,267700,1116,19.5
2025-12,Troparyovo-Nikulino,ZAO,439000,1829,19.5
2025-12,Butyrsky,SVAO,330800,1378,19.5
2025-12,Voskresenskoye,NAO,207100,863,19.5
2025-12,Aeroport,SAO,379200,1580,19.5
2025-12,Akademichesky,YuZAO,439900,1833,19.5
2025-12,Ochakovo-Matveyevskoye,ZAO,375100,1563,19.5
2025-12,Sokolniki,VAO,348400,1451,19.5
2025-12,Chertanovo Severnoye,YuAO,281600,1173,19.5
2025-12,Ryazanovskoye,NAO,173000,721,19.5
2025-12,Molzhaninovsky,SAO,223200,930,19.5
2025-12,Golyanovo,VAO,263200,1097,19.5
2025-12,Biryulyovo Zapadnoye,YuAO,258400,1076,19.5
2025-12,Severny,SVAO,258700,1078,19.5
2025-12,Bogorodskoye,VAO,284200,1184,19.5
2025-12,Shchapovskoye,TAO,112500,469,19.5
2025-12,Arbat,CAO,742600,3094,19.5
2025-12,Tyoply Stan,YuZAO,333800,1391,19.5
2025-12,Maryina Roshcha,SVAO,359200,1497,19.5
2025-12,Vnukovskoye,NAO,228000,950,19.5
2025-12,Perovo,VAO,287000,1196,19.5
2025-12,Kurkino,SZAO,380900,1587,19.5
2025-12,Prospekt Vernadskogo,ZAO,466600,1944,19.5
2025-12,Vostochny,VAO,237500,990,19.5
