YEAR_MONTH,DISTRICT,OKRUG,N_LISTINGS_SECONDARY,N_LISTINGS_RENTAL
2025-04,Kievsky,TAO,141,72
2025-04,Akademichesky,YuZAO,97,10
2025-04,Gagarinsky,YuZAO,106,10
2025-04,Sokolinaya Gora,VAO,179,48
2025-04,Voronovskoye,TAO,137,81
2025-04,Shchukino,SZAO,36,75
2025-04,Brateyevo,YuAO,33,31
2025-04,Orekhovo-Borisovo Severnoye,YuAO,174,84
2025-04,Marfino,SVAO,29,118
2025-04,Pervomayskoye,TAO,157,103
2025-04,Desyonovskoye,NAO,144,118
2025-04,Otradnoye,SVAO,89,69
2025-04,Khoroshyovsky,SAO,28,27
2025-04,Butyrsky,SVAO,87,56
2025-04,Voskresenskoye,NAO,110,62
2025-04,Mosrentgen,NAO,114,16
2025-04,Tyoply Stan,YuZAO,101,79
2025-04,Zapadnoye Degunino,SAO,102,85
2025-04,Vnukovo,ZAO,189,56
2025-04,Biryulyovo Zapadnoye,YuAO,150,83
2025-04,Novo-Peredelkino,ZAO,152,14
2025-04,Meshchansky,CAO,34,17
2025-04,Pokrovskoye-Streshnevo,SZAO,165,16
2025-04,Lomonosovsky,YuZAO,62,118
2025-04,Molzhaninovsky,SAO,189,92
2025-04,Chertanovo Severnoye,YuAO,53,103
2025-04,Kuntsevo,ZAO,107,38
2025-04,Shcherbinka,NAO,130,31
2025-04,Krasnoselsky,CAO,90,107
2025-04,Kurkino,SZAO,179,65
2025-04,Konkovo,YuZAO,48,28
2025-04,Bogorodskoye,VAO,102,81
2025-04,Novofyodorovskoye,TAO,181,56
2025-04,Filyovsky Park,ZAO,43,98
2025-04,Voykovsky,SAO,106,22
2025-04,Nagatino-Sadovniki,YuAO,37,69
2025-04,Kokoshkino,NAO,199,85
2025-04,Basmanny,CAO,42,111
2025-04,Timiryazevsky,SAO,95,112
2025-04,Ostankinsky,SVAO,50,36
2025-04,Solntsevo,ZAO,86,70
2025-04,Chertanovo Yuzhnoye,YuAO,59,76
2025-04,Yakimanka,CAO,43,52
2025-04,Obruchevsky,YuZAO,49,14
2025-04,Veshnyaki,VAO,146,57
2025-04,Mikhaylovo-Yartsevskoye,TAO,138,91
2025-04,Troitsk,TAO,104,78
2025-04,Severnoye Medvedkovo,SVAO,60,18
2025-04,Troparyovo-Nikulino,ZAO,75,14
2025-04,Beskudnikovsky,SAO,113,118
2025-04,Preobrazhenskoye,VAO,182,36
2025-04,Izmaylovo,VAO,197,62
2025-04,Krylatskoye,SZAO,164,43
2025-04,Vostochnoye Izmaylovo,VAO,170,60
2025-04,Vnukovskoye,NAO,76,34
2025-04,Perovo,VAO,43,85
2025-04,Khovrino,SAO,125,29
2025-04,Klyonovskoye,TAO,144,34
2025-04,Ryazanovskoye,NAO,70,56
2025-04,Khamovniki,CAO,62,31
2025-04,Mitino,SZAO,43,22
2025-04,Biryulyovo Vostochnoye,YuAO,117,29
2025-04,Severnoye Tushino,SZAO,128,68
2025-04,Donskoy,YuAO,68,29
2025-04,Levoberezhny,SAO,73,37
2025-04,Begovoy,SAO,66,50
2025-04,Maryina Roshcha,SVAO,89,14
2025-04,Mozhaysky,ZAO,145,88
2025-04,Zamoskvorechye,CAO,28,16
2025-04,Nagatinsky Zaton,YuAO,52,17
2025-04,Sokol,SAO,131,118
2025-04,Khoroshyovo-Mnyovniki,SZAO,172,44
2025-04,Fili-Davydkovo,ZAO,126,115
2025-04,Strogino,SZAO,104,17
2025-04,Filimonkovskoye,NAO,50,50
2025-04,Losinoostrovsky,SVAO,117,34
2025-04,Tverskoy,CAO,120,117
2025-04,Severnoye Butovo,YuZAO,160,87
2025-04,Yasenevo,YuZAO,27,79
2025-04,Altufyevsky,SVAO,37,29
2025-04,Yaroslavsky,SVAO,128,21
2025-04,Sviblovo,SVAO,41,98
2025-04,Zyablikovo,YuAO,132,53
2025-04,Cheryomushki,YuZAO,34,27
2025-04,Golovinsky,SAO,98,22
2025-04,Arbat,CAO,135,103
2025-04,Yuzhnoye Medvedkovo,SVAO,58,117
2025-04,Severnoye Izmaylovo,VAO,155,28
2025-04,Yuzhnoye Tushino,SZAO,164,11
2025-04,Metrogorodok,VAO,47,110
2025-04,Chertanovo Tsentralnoye,YuAO,175,54
2025-04,Sokolniki,VAO,181,112
2025-04,Marushkinskoye,NAO,146,67
2025-04,Ramenki,ZAO,87,119
2025-04,Tsaritsyno,YuAO,190,65
2025-04,Alekseevsky,SVAO,180,74
2025-04,Ivanovskoye,VAO,39,88
2025-04,Sosenskoye,NAO,99,107
2025-04,Zelenograd,ZelAO,27,91
2025-04,Yuzhnoye Butovo,YuZAO,199,43
2025-04,Kotlovka,YuZAO,162,28
2025-04,Tagansky,CAO,64,87
2025-04,Koptevo,SAO,68,12
2025-04,Moskvorechye-Saburovo,YuAO,102,96
2025-04,Zyuzino,YuZAO,161,68
2025-04,Lianozovo,SVAO,133,105
2025-04,Severny,SVAO,162,116
2025-04,Krasnopakhorskoye,TAO,53,14
2025-04,Moskovsky,NAO,122,90
2025-04,Dorogomilovo,ZAO,158,102
2025-04,Danilovsky,YuAO,87,89
2025-04,Prospekt Vernadskogo,ZAO,195,101
2025-05,Begovoy,SAO,121,68
2025-05,Cheryomushki,YuZAO,125,68
2025-05,Ochakovo-Matveyevskoye,ZAO,199,87
2025-05,Arbat,CAO,86,14
2025-05,Golovinsky,SAO,36,87
2025-05,Nagatinsky Zaton,YuAO,140,89
2025-05,Pervomayskoye,TAO,85,35
2025-05,Tagansky,CAO,166,93
2025-05,Tsaritsyno,YuAO,149,64
2025-05,Molzhaninovsky,SAO,47,86
2025-05,Sokolinaya Gora,VAO,112,17
2025-05,Biryulyovo Vostochnoye,YuAO,61,15
2025-05,Vnukovo,ZAO,145,56
2025-05,Kievsky,TAO,80,19
2025-05,Vostochnoye Izmaylovo,VAO,65,83
2025-05,Bibirevo,SVAO,140,46
2025-05,Novofyodorovskoye,TAO,164,58
2025-05,Losinoostrovsky,SVAO,195,46
2025-05,Timiryazevsky,SAO,156,82
2025-05,Biryulyovo Zapadnoye,YuAO,191,84
2025-05,Voronovskoye,TAO,88,31
2025-05,Nagorny,YuAO,112,106
2025-05,Filimonkovskoye,NAO,181,57
2025-05,Khoroshyovo-Mnyovniki,SZAO,28,33
2025-05,Golyanovo,VAO,46,43
2025-05,Koptevo,SAO,64,71
2025-05,Desyonovskoye,NAO,161,87
2025-05,Aeroport,SAO,101,97
2025-05,Obruchevsky,YuZAO,146,117
2025-05,Butyrsky,SVAO,45,21
2025-05,Novokosino,VAO,107,43
2025-05,Zyuzino,YuZAO,148,87
2025-05,Maryina Roshcha,SVAO,28,91
2025-05,Zamoskvorechye,CAO,119,52
2025-05,Prospekt Vernadskogo,ZAO,114,105
2025-05,Levoberezhny,SAO,32,65
2025-05,Khoroshyovsky,SAO,23,32
2025-05,Veshnyaki,VAO,124,80
2025-05,Novo-Peredelkino,ZAO,159,41
2025-05,Yuzhnoye Medvedkovo,SVAO,52,117
2025-05,Troparyovo-Nikulino,ZAO,66,52
2025-05,Sosenskoye,NAO,80,119
2025-05,Mitino,SZAO,163,113
2025-05,Voskresenskoye,NAO,53,87
2025-05,Gagarinsky,YuZAO,21,37
2025-05,Krasnoselsky,CAO,111,27
2025-05,Perovo,VAO,113,20
2025-05,Meshchansky,CAO,82,12
2025-05,Kotlovka,YuZAO,115,13
2025-05,Basmanny,CAO,56,24
2025-05,Donskoy,YuAO,94,42
2025-05,Klyonovskoye,TAO,64,112
2025-05,Lianozovo,SVAO,188,14
2025-05,Mozhaysky,ZAO,120,43
2025-05,Ryazanovskoye,NAO,50,15
2025-05,Sokol,SAO,163,64
2025-05,Marushkinskoye,NAO,131,67
2025-05,Strogino,SZAO,94,110
2025-05,Krasnopakhorskoye,TAO,160,29
2025-05,Chertanovo Tsentralnoye,YuAO,143,60
2025-05,Dorogomilovo,ZAO,165,42
2025-05,Sokolniki,VAO,96,48
2025-05,Kokoshkino,NAO,196,22
2025-05,Ivanovskoye,VAO,105,49
2025-05,Ramenki,ZAO,45,117
2025-05,Altufyevsky,SVAO,108,37
2025-05,Zelenograd,ZelAO,107,109
2025-05,Moskovsky,NAO,32,10
2025-05,Shchukino,SZAO,80,35
2025-05,Akademichesky,YuZAO,160,46
2025-05,Brateyevo,YuAO,60,114
2025-05,Danilovsky,YuAO,180,112
2025-05,Marfino,SVAO,149,14
2025-05,Fili-Davydkovo,ZAO,79,52
2025-05,Voykovsky,SAO,199,49
2025-05,Severny,SVAO,22,116
2025-05,Mikhaylovo-Yartsevskoye,TAO,173,114
2025-05,Nagatino-Sadovniki,YuAO,193,58
2025-05,Krylatskoye,SZAO,118,62
2025-05,Dmitrovsky,SAO,35,33
2025-05,Otradnoye,SVAO,104,30
2025-05,Alekseevsky,SVAO,82,70
2025-05,Severnoye Butovo,YuZAO,48,82
2025-05,Rostokino,SVAO,145,80
2025-05,Lomonosovsky,YuZAO,60,86
2025-05,Yuzhnoye Butovo,YuZAO,31,18
2025-05,Tverskoy,CAO,88,49
2025-05,Yuzhnoye Tushino,SZAO,189,94
2025-05,Orekhovo-Borisovo Severnoye,YuAO,78,34
2025-05,Zyablikovo,YuAO,122,55
2025-05,Yaroslavsky,SVAO,93,36
2025-05,Yasenevo,YuZAO,144,25
2025-05,Sviblovo,SVAO,142,21
2025-05,Severnoye Izmaylovo,VAO,199,84
2025-05,Severnoye Tushino,SZAO,39,16
2025-05,Metrogorodok,VAO,115,57
2025-05,Khamovniki,CAO,124,41
2025-05,Izmaylovo,VAO,123,78
2025-05,Chertanovo Yuzhnoye,YuAO,75,23
2025-05,Kosino-Ukhtomsky,VAO,67,30
2025-05,Novogireyevo,VAO,131,31
2025-05,Vostochny,VAO,174,89
2025-05,Severnoye Medvedkovo,SVAO,184,23
2025-05,Yakimanka,CAO,65,82
2025-05,Moskvorechye-Saburovo,YuAO,35,44
2025-05,Chertanovo Severnoye,YuAO,88,113
2025-05,Preobrazhenskoye,VAO,145,115
2025-05,Ostankinsky,SVAO,175,49
2025-05,Pokrovskoye-Streshnevo,SZAO,110,102
2025-05,Solntsevo,ZAO,157,68
2025-05,Vnukovskoye,NAO,159,27
2025-05,Khovrino,SAO,67,38
2025-05,Kurkino,SZAO,158,33
2025-05,Shcherbinka,NAO,80,69
2025-05,Kuntsevo,ZAO,143,98
2025-05,Shchapovskoye,TAO,29,99
2025-05,Filyovsky Park,ZAO,165,54
2025-05,Konkovo,YuZAO,186,26
2025-05,Presnensky,CAO,95,99
2025-05,Bogorodskoye,VAO,61,82
2025-05,Savyolovsky,SAO,165,12
2025-05,Troitsk,TAO,163,78
2025-05,Mosrentgen,NAO,175,77
2025-05,Tyoply Stan,YuZAO,93,106
2025-05,Rogovskoye,TAO,86,31
2025-05,Orekhovo-Borisovo Yuzhnoye,YuAO,139,70
2025-05,Zapadnoye Degunino,SAO,36,21
2025-05,Beskudnikovsky,SAO,42,56
2025-05,Babushkinsky,SVAO,163,82
2025-06,Perovo,VAO,50,12
2025-06,Biryulyovo Vostochnoye,YuAO,172,34
2025-06,Zamoskvorechye,CAO,22,42
2025-06,Begovoy,SAO,199,80
2025-06,Dmitrovsky,SAO,47,30
2025-06,Veshnyaki,VAO,147,106
2025-06,Golovinsky,SAO,165,27
2025-06,Kurkino,SZAO,166,77
2025-06,Marfino,SVAO,28,34
2025-06,Akademichesky,YuZAO,198,81
2025-06,Presnensky,CAO,127,75
2025-06,Losinoostrovsky,SVAO,143,63
2025-06,Vostochnoye Izmaylovo,VAO,91,40
2025-06,Troparyovo-Nikulino,ZAO,185,56
2025-06,Filyovsky Park,ZAO,174,115
2025-06,Krylatskoye,SZAO,125,110
2025-06,Troitsk,TAO,121,94
2025-06,Yuzhnoye Medvedkovo,SVAO,187,79
2025-06,Moskovsky,NAO,116,107
2025-06,Sokolinaya Gora,VAO,27,105
2025-06,Severny,SVAO,52,15
2025-06,Nagatinsky Zaton,YuAO,135,99
2025-06,Voykovsky,SAO,166,95
2025-06,Kokoshkino,NAO,186,103
2025-06,Zapadnoye Degunino,SAO,198,48
2025-06,Voronovskoye,TAO,92,20
2025-06,Fili-Davydkovo,ZAO,153,99
2025-06,Butyrsky,SVAO,145,82
2025-06,Beskudnikovsky,SAO,87,38
2025-06,Lianozovo,SVAO,170,71
2025-06,Vostochny,VAO,61,37
2025-06,Basmanny,CAO,45,61
2025-06,Sosenskoye,NAO,183,95
2025-06,Sokolniki,VAO,87,74
2025-06,Yuzhnoye Butovo,YuZAO,45,40
2025-06,Chertanovo Severnoye,YuAO,77,91
2025-06,Koptevo,SAO,147,99
2025-06,Klyonovskoye,TAO,121,114
2025-06,Preobrazhenskoye,VAO,37,29
2025-06,Prospekt Vernadskogo,ZAO,165,105
2025-06,Chertanovo Tsentralnoye,YuAO,197,85
2025-06,Chertanovo Yuzhnoye,YuAO,185,64
2025-06,Severnoye Izmaylovo,VAO,49,49
2025-06,Ryazanovskoye,NAO,115,85
2025-06,Yasenevo,YuZAO,196,21
2025-06,Marushkinskoye,NAO,39,69
2025-06,Gagarinsky,YuZAO,139,36
2025-06,Mosrentgen,NAO,198,71
2025-06,Lomonosovsky,YuZAO,60,92
2025-06,Otradnoye,SVAO,62,62
2025-06,Yakimanka,CAO,167,105
2025-06,Severnoye Butovo,YuZAO,62,108
2025-06,Mikhaylovo-Yartsevskoye,TAO,147,52
2025-06,Moskvorechye-Saburovo,YuAO,195,58
2025-06,Ostankinsky,SVAO,45,39
2025-06,Pokrovskoye-Streshnevo,SZAO,26,77
2025-06,Timiryazevsky,SAO,190,84
2025-06,Vnukovskoye,NAO,153,106
2025-06,Nagatino-Sadovniki,YuAO,109,53
2025-06,Alekseevsky,SVAO,129,31
2025-06,Shcherbinka,NAO,112,56
2025-06,Novogireyevo,VAO,73,46
2025-06,Tverskoy,CAO,133,69
2025-06,Konkovo,YuZAO,35,71
2025-06,Mozhaysky,ZAO,137,47
2025-06,Strogino,SZAO,37,118
2025-06,Biryulyovo Zapadnoye,YuAO,43,58
2025-06,Molzhaninovsky,SAO,43,46
2025-06,Babushkinsky,SVAO,47,76
2025-06,Ramenki,ZAO,52,51
2025-06,Shchukino,SZAO,147,10
2025-06,Golyanovo,VAO,191,85
2025-06,Danilovsky,YuAO,47,19
2025-06,Novokosino,VAO,144,90
2025-06,Khamovniki,CAO,79,91
2025-06,Dorogomilovo,ZAO,181,18
2025-06,Krasnopakhorskoye,TAO,100,23
2025-06,Brateyevo,YuAO,78,45
2025-06,Kotlovka,YuZAO,57,20
2025-06,Sviblovo,SVAO,194,16
2025-06,Ivanovskoye,VAO,147,17
2025-06,Zelenograd,ZelAO,136,66
2025-06,Sokol,SAO,117,60
2025-06,Rogovskoye,TAO,35,22
2025-06,Donskoy,YuAO,29,60
2025-06,Altufyevsky,SVAO,106,30
2025-06,Zyablikovo,YuAO,161,75
2025-06,Bogorodskoye,VAO,124,59
2025-06,Rostokino,SVAO,191,48
2025-06,Severnoye Medvedkovo,SVAO,150,30
2025-06,Solntsevo,ZAO,94,30
2025-06,Metrogorodok,VAO,145,50
2025-06,Severnoye Tushino,SZAO,134,12
2025-06,Tyoply Stan,YuZAO,36,97
2025-06,Orekhovo-Borisovo Yuzhnoye,YuAO,94,118
2025-06,Yaroslavsky,SVAO,181,112
2025-06,Orekhovo-Borisovo Severnoye,YuAO,143,88
2025-06,Savyolovsky,SAO,136,23
2025-06,Yuzhnoye Tushino,SZAO,186,113
2025-06,Novofyodorovskoye,TAO,99,113
2025-06,Khovrino,SAO,42,110
2025-06,Meshchansky,CAO,59,54
2025-06,Khoroshyovo-Mnyovniki,SZAO,141,94
2025-06,Shchapovskoye,TAO,51,19
2025-06,Tagansky,CAO,63,89
2025-06,Tsaritsyno,YuAO,140,55
2025-06,Zyuzino,YuZAO,70,28
2025-06,Kuntsevo,ZAO,36,67
2025-06,Nagorny,YuAO,196,100
2025-06,Filimonkovskoye,NAO,82,26
2025-06,Maryina Roshcha,SVAO,65,55
2025-06,Kievsky,TAO,94,108
2025-06,Voskresenskoye,NAO,107,20
2025-06,Levoberezhny,SAO,130,82
2025-06,Mitino,SZAO,157,96
2025-06,Cheryomushki,YuZAO,99,46
2025-06,Ochakovo-Matveyevskoye,ZAO,194,96
2025-06,Khoroshyovsky,SAO,124,114
2025-06,Obruchevsky,YuZAO,43,90
2025-06,Novo-Peredelkino,ZAO,57,39
2025-06,Kosino-Ukhtomsky,VAO,181,57
2025-06,Krasnoselsky,CAO,143,14
2025-06,Desyonovskoye,NAO,111,62
2025-06,Arbat,CAO,55,52
2025-06,Bibirevo,SVAO,42,87
2025-06,Aeroport,SAO,76,116
2025-06,Izmaylovo,VAO,48,96
2025-06,Pervomayskoye,TAO,26,64
2025-06,Vnukovo,ZAO,108,91
2025-07,Severnoye Izmaylovo,VAO,114,79
2025-07,Sokolinaya Gora,VAO,105,47
2025-07,Nagorny,YuAO,105,81
2025-07,Severnoye Tushino,SZAO,152,54
2025-07,Krasnopakhorskoye,TAO,135,68
2025-07,Obruchevsky,YuZAO,146,116
2025-07,Voronovskoye,TAO,111,41
2025-07,Marushkinskoye,NAO,118,108
2025-07,Klyonovskoye,TAO,112,100
2025-07,Yasenevo,YuZAO,115,92
2025-07,Golovinsky,SAO,175,33
2025-07,Donskoy,YuAO,72,102
2025-07,Metrogorodok,VAO,96,94
2025-07,Tagansky,CAO,38,21
2025-07,Brateyevo,YuAO,95,59
2025-07,Prospekt Vernadskogo,ZAO,175,17
2025-07,Troitsk,TAO,118,57
2025-07,Khamovniki,CAO,69,87
2025-07,Otradnoye,SVAO,74,69
2025-07,Arbat,CAO,180,53
2025-07,Khoroshyovo-Mnyovniki,SZAO,42,31
2025-07,Sokolniki,VAO,190,73
2025-07,Lianozovo,SVAO,27,73
2025-07,Sokol,SAO,82,108
2025-07,Ramenki,ZAO,52,47
2025-07,Losinoostrovsky,SVAO,182,103
2025-07,Lomonosovsky,YuZAO,178,119
2025-07,Tverskoy,CAO,158,108
2025-07,Presnensky,CAO,50,10
2025-07,Meshchansky,CAO,104,72
2025-07,Chertanovo Yuzhnoye,YuAO,138,97
2025-07,Strogino,SZAO,110,50
2025-07,Chertanovo Tsentralnoye,YuAO,78,96
2025-07,Khovrino,SAO,145,51
2025-07,Mozhaysky,ZAO,116,83
2025-07,Fili-Davydkovo,ZAO,83,52
2025-07,Shchukino,SZAO,96,83
2025-07,Kosino-Ukhtomsky,VAO,125,62
2025-07,Kievsky,TAO,83,70
2025-07,Danilovsky,YuAO,169,50
2025-07,Moskovsky,NAO,171,105
2025-07,Mosrentgen,NAO,80,111
2025-07,Alekseevsky,SVAO,181,17
2025-07,Orekhovo-Borisovo Severnoye,YuAO,106,101
2025-07,Yuzhnoye Tushino,SZAO,89,112
2025-07,Khoroshyovsky,SAO,121,13
2025-07,Dmitrovsky,SAO,63,110
2025-07,Novofyodorovskoye,TAO,147,63
2025-07,Severnoye Butovo,YuZAO,128,23
2025-07,Krylatskoye,SZAO,160,33
2025-07,Mikhaylovo-Yartsevskoye,TAO,110,16
2025-07,Yaroslavsky,SVAO,189,64
2025-07,Vostochnoye Izmaylovo,VAO,149,24
2025-07,Kuntsevo,ZAO,39,103
2025-07,Severny,SVAO,172,36
2025-07,Izmaylovo,VAO,77,34
2025-07,Timiryazevsky,SAO,39,72
2025-07,Nagatino-Sadovniki,YuAO,125,40
2025-07,Voykovsky,SAO,119,33
2025-07,Konkovo,YuZAO,159,14
2025-07,Aeroport,SAO,61,21
2025-07,Voskresenskoye,NAO,147,84
2025-07,Novokosino,VAO,131,103
2025-07,Butyrsky,SVAO,168,16
2025-07,Golyanovo,VAO,172,105
2025-07,Troparyovo-Nikulino,ZAO,39,28
2025-07,Babushkinsky,SVAO,92,70
2025-07,Molzhaninovsky,SAO,31,42
2025-07,Biryulyovo Zapadnoye,YuAO,148,67
2025-07,Bogorodskoye,VAO,156,82
2025-07,Kokoshkino,NAO,121,40
2025-07,Krasnoselsky,CAO,20,27
2025-07,Dorogomilovo,ZAO,151,19
2025-07,Moskvorechye-Saburovo,YuAO,98,68
2025-07,Kurkino,SZAO,94,61
2025-07,Shcherbinka,NAO,197,84
2025-07,Vnukovskoye,NAO,133,72
2025-07,Vostochny,VAO,114,41
2025-07,Pokrovskoye-Streshnevo,SZAO,197,76
2025-07,Preobrazhenskoye,VAO,173,69
2025-07,Yakimanka,CAO,139,115
2025-07,Chertanovo Severnoye,YuAO,165,100
2025-07,Gagarinsky,YuZAO,40,37
2025-07,Vnukovo,ZAO,91,53
2025-07,Desyonovskoye,NAO,48,107
2025-07,Perovo,VAO,66,13
2025-07,Novo-Peredelkino,ZAO,20,30
2025-07,Tsaritsyno,YuAO,106,51
2025-07,Bibirevo,SVAO,101,77
2025-07,Nagatinsky Zaton,YuAO,135,80
2025-07,Begovoy,SAO,116,98
2025-07,Zamoskvorechye,CAO,173,64
2025-07,Cheryomushki,YuZAO,26,55
2025-07,Biryulyovo Vostochnoye,YuAO,70,36
2025-07,Filyovsky Park,ZAO,135,22
2025-07,Ochakovo-Matveyevskoye,ZAO,187,19
2025-07,Yuzhnoye Medvedkovo,SVAO,61,103
2025-07,Levoberezhny,SAO,105,41
2025-07,Maryina Roshcha,SVAO,89,64
2025-07,Koptevo,SAO,80,24
2025-07,Mitino,SZAO,98,106
2025-07,Zyuzino,YuZAO,157,63
2025-07,Sosenskoye,NAO,179,89
2025-07,Filimonkovskoye,NAO,186,48
2025-07,Pervomayskoye,TAO,126,58
2025-07,Kotlovka,YuZAO,73,49
2025-07,Basmanny,CAO,83,46
2025-07,Zyablikovo,YuAO,60,40
2025-07,Sviblovo,SVAO,42,113
2025-07,Severnoye Medvedkovo,SVAO,52,72
2025-07,Altufyevsky,SVAO,122,106
2025-07,Marfino,SVAO,39,101
2025-07,Veshnyaki,VAO,59,39
2025-07,Akademichesky,YuZAO,38,112
2025-07,Solntsevo,ZAO,35,58
2025-07,Rogovskoye,TAO,143,29
2025-07,Orekhovo-Borisovo Yuzhnoye,YuAO,168,58
2025-07,Zapadnoye Degunino,SAO,138,59
2025-07,Shchapovskoye,TAO,21,43
2025-07,Rostokino,SVAO,90,118
2025-07,Beskudnikovsky,SAO,132,56
2025-07,Ivanovskoye,VAO,61,104
2025-07,Tyoply Stan,YuZAO,44,65
2025-07,Novogireyevo,VAO,31,72
2025-07,Ryazanovskoye,NAO,68,34
2025-07,Savyolovsky,SAO,149,46
2025-07,Yuzhnoye Butovo,YuZAO,144,34
2025-07,Ostankinsky,SVAO,22,19
2025-07,Zelenograd,ZelAO,86,58
2025-08,Yuzhnoye Medvedkovo,SVAO,195,21
2025-08,Sosenskoye,NAO,166,96
2025-08,Vnukovo,ZAO,161,117
2025-08,Khamovniki,CAO,59,115
2025-08,Maryina Roshcha,SVAO,88,100
2025-08,Kuntsevo,ZAO,148,29
2025-08,Fili-Davydkovo,ZAO,81,71
2025-08,Sokolniki,VAO,100,103
2025-08,Krasnopakhorskoye,TAO,144,20
2025-08,Ryazanovskoye,NAO,60,69
2025-08,Dorogomilovo,ZAO,104,29
2025-08,Novofyodorovskoye,TAO,192,87
2025-08,Nagorny,YuAO,40,25
2025-08,Pervomayskoye,TAO,180,109
2025-08,Severnoye Medvedkovo,SVAO,144,94
2025-08,Sokolinaya Gora,VAO,103,113
2025-08,Donskoy,YuAO,52,40
2025-08,Voronovskoye,TAO,50,17
2025-08,Biryulyovo Vostochnoye,YuAO,182,99
2025-08,Veshnyaki,VAO,27,23
2025-08,Brateyevo,YuAO,107,16
2025-08,Tsaritsyno,YuAO,194,105
2025-08,Begovoy,SAO,136,102
2025-08,Tagansky,CAO,77,98
2025-08,Novo-Peredelkino,ZAO,113,62
2025-08,Ramenki,ZAO,116,67
2025-08,Biryulyovo Zapadnoye,YuAO,127,38
2025-08,Bogorodskoye,VAO,88,68
2025-08,Orekhovo-Borisovo Severnoye,YuAO,92,103
2025-08,Filyovsky Park,ZAO,129,46
2025-08,Beskudnikovsky,SAO,119,56
2025-08,Tverskoy,CAO,186,18
2025-08,Prospekt Vernadskogo,ZAO,84,66
2025-08,Yasenevo,YuZAO,122,106
2025-08,Voykovsky,SAO,132,43
2025-08,Shcherbinka,NAO,58,32
2025-08,Rostokino,SVAO,197,77
2025-08,Orekhovo-Borisovo Yuzhnoye,YuAO,181,84
2025-08,Ostankinsky,SVAO,47,106
2025-08,Mikhaylovo-Yartsevskoye,TAO,57,61
2025-08,Yakimanka,CAO,148,27
2025-08,Otradnoye,SVAO,36,17
2025-08,Mosrentgen,NAO,97,86
2025-08,Filimonkovskoye,NAO,94,98
2025-08,Zamoskvorechye,CAO,55,63
2025-08,Krasnoselsky,CAO,29,42
2025-08,Chertanovo Severnoye,YuAO,199,17
2025-08,Aeroport,SAO,138,48
2025-08,Danilovsky,YuAO,186,53
2025-08,Shchapovskoye,TAO,29,64
2025-08,Troparyovo-Nikulino,ZAO,165,45
2025-08,Losinoostrovsky,SVAO,151,14
2025-08,Marfino,SVAO,146,97
2025-08,Nagatino-Sadovniki,YuAO,118,52
2025-08,Yaroslavsky,SVAO,153,105
2025-08,Meshchansky,CAO,22,35
2025-08,Presnensky,CAO,115,60
2025-08,Solntsevo,ZAO,114,46
2025-08,Klyonovskoye,TAO,95,80
2025-08,Chertanovo Tsentralnoye,YuAO,172,12
2025-08,Zyablikovo,YuAO,153,53
2025-08,Moskvorechye-Saburovo,YuAO,50,108
2025-08,Konkovo,YuZAO,173,43
2025-08,Marushkinskoye,NAO,84,108
2025-08,Tyoply Stan,YuZAO,136,65
2025-08,Vnukovskoye,NAO,145,43
2025-08,Pokrovskoye-Streshnevo,SZAO,136,30
2025-08,Lianozovo,SVAO,77,15
2025-08,Novogireyevo,VAO,55,23
2025-08,Troitsk,TAO,174,56
2025-08,Savyolovsky,SAO,145,100
2025-08,Severnoye Izmaylovo,VAO,122,62
2025-08,Sviblovo,SVAO,117,15
2025-08,Molzhaninovsky,SAO,48,88
2025-08,Altufyevsky,SVAO,49,50
2025-08,Zelenograd,ZelAO,64,96
2025-08,Kotlovka,YuZAO,83,22
2025-08,Rogovskoye,TAO,66,89
2025-08,Severny,SVAO,124,62
2025-08,Krylatskoye,SZAO,165,81
2025-08,Ivanovskoye,VAO,142,23
2025-08,Dmitrovsky,SAO,154,25
2025-08,Sokol,SAO,37,101
2025-08,Metrogorodok,VAO,146,44
2025-08,Severnoye Tushino,SZAO,76,31
2025-08,Levoberezhny,SAO,196,98
2025-08,Kurkino,SZAO,114,15
2025-08,Kokoshkino,NAO,153,80
2025-08,Vostochny,VAO,169,100
2025-08,Koptevo,SAO,41,85
2025-08,Preobrazhenskoye,VAO,50,11
2025-08,Gagarinsky,YuZAO,58,89
2025-08,Nagatinsky Zaton,YuAO,25,88
2025-08,Perovo,VAO,95,73
2025-08,Desyonovskoye,NAO,57,73
2025-08,Bibirevo,SVAO,156,69
2025-08,Cheryomushki,YuZAO,63,13
2025-08,Ochakovo-Matveyevskoye,ZAO,55,38
2025-08,Golovinsky,SAO,149,107
2025-08,Mitino,SZAO,154,59
2025-08,Zapadnoye Degunino,SAO,176,33
2025-08,Butyrsky,SVAO,149,85
2025-08,Zyuzino,YuZAO,140,110
2025-08,Basmanny,CAO,89,68
2025-08,Voskresenskoye,NAO,61,49
2025-08,Novokosino,VAO,162,39
2025-08,Golyanovo,VAO,138,44
2025-08,Babushkinsky,SVAO,117,62
2025-08,Akademichesky,YuZAO,191,66
2025-08,Yuzhnoye Butovo,YuZAO,161,105
2025-08,Khoroshyovo-Mnyovniki,SZAO,115,68
2025-08,Strogino,SZAO,112,40
2025-08,Alekseevsky,SVAO,124,119
2025-08,Severnoye Butovo,YuZAO,39,78
2025-08,Timiryazevsky,SAO,175,79
2025-08,Arbat,CAO,118,79
